Membership Plan,4 New Members,Net Increase,Sponsor New Kiwanis Club,Apppointed Membership Chair,Use ACE Tools,Officer Attended CLE,Convention Attendance,Attended Amplify,Signature Project Contest Entry,Annual Signature Project,Sponsors a Service Leadership Program,Supports a Local Children-focused Organization,KCF Support,Completed a Club Fundraising Project,Active Partnership with KI or Local Partner,Received Positive Media Coverage,Completed Youth Protection Education,Appointed PR Chair,Points earned,District ID,District Name,Club ID,Club Name
0,15,0,0,5,5,10,5,0,0,5,15,5,0,5,5,5,5,0,85,K12,Michigan,K02337,Sturgis
0,0,0,0,5,5,0,5,0,0,5,15,5,15,5,5,5,0,5,75,K13,Minnesota-Dakotas,K02340,Ely
0,0,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,0,0,40,K12,Michigan,K02342,Holland
0,0,0,0,0,5,10,5,0,0,5,15,5,0,5,5,5,0,0,60,K10,Kentucky-Tennessee,K02343,Owensboro
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,50,K15,Montana,K02347,Malta
5,0,0,0,5,5,10,5,0,0,5,15,5,0,5,5,5,0,5,75,K07,Illinois-Eastern Iowa,K02348,Des Plaines
5,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,40,K14,Missouri-Arkansas,K02351,Smithville
5,0,0,0,0,5,0,5,0,5,5,15,5,0,5,5,5,5,5,70,K06,Georgia,K02352,Tifton
0,0,0,0,5,5,0,5,0,0,5,15,5,0,5,5,5,0,0,55,K02,California-Nevada-Hawaii,K02353,La Mesa
5,0,0,0,5,5,0,5,0,5,5,0,5,0,5,5,5,5,5,60,K21,Eastern Canada and the Caribbean,K02354,Hamilton East
0,0,0,0,0,5,10,5,0,0,5,15,5,0,5,5,5,0,0,60,K15,Montana,K02355,Dillon
5,0,0,0,0,5,10,5,0,0,5,15,5,10,5,5,5,0,0,75,K03,Capital,K02358,Ellicott City
0,0,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,0,5,45,K21,Eastern Canada and the Caribbean,K02364,Moncton
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K17,New England and Bermuda,K02374,Plymouth
0,15,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,5,0,70,K06,Georgia,K02376,Griffin
0,0,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,0,5,45,K23,Pennsylvania,K02377,New Wilmington
0,15,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,65,K11,Louisiana-Mississippi-West Tennessee,K02379,Pineville
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K09,Kansas,K02389,Winfield
0,0,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,0,5,45,K20,Ohio,K02390,Rocky River
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,50,K02,California-Nevada-Hawaii,K02391,Hawthorne
5,15,0,0,5,5,10,5,0,0,5,15,5,0,5,5,5,5,5,95,K12,Michigan,K02396,Adrian
0,0,0,0,0,5,10,5,0,0,5,0,5,0,5,5,5,0,0,45,K19,New York,K02399,Amherst
0,0,0,0,0,5,0,5,0,0,5,0,5,10,5,5,5,0,0,45,K24,Rocky Mountain,K02403,Buffalo
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,5,0,40,K20,Ohio,K02405,West Alexandria
0,15,0,0,5,5,10,5,0,0,5,15,5,0,5,5,5,5,5,90,K11,Louisiana-Mississippi-West Tennessee,K02410,Hammond
0,15,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,,5,70,K25,Southwest,K02412,Litchfield
0,0,0,0,5,5,0,5,0,0,5,15,5,0,5,5,5,0,0,55,K17,New England and Bermuda,K02414,New London
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K19,New York,K02415,Roslyn
0,15,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,50,K12,Michigan,K02417,Holly
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,50,K27,Utah-Idaho,K02418,Bonneville Salt Lake City
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K16,Nebraska-Iowa,K02420,Logan
0,0,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,0,5,45,K19,New York,K02424,La Guardia Airport
0,15,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,5,0,70,K06,Georgia,K02426,La Grange
0,15,0,0,5,5,10,5,0,5,5,15,5,0,5,5,5,5,5,95,K17,New England and Bermuda,K02428,Hardwick
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,50,K11,Louisiana-Mississippi-West Tennessee,K02429,Natchez Trace (The)
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K11,Louisiana-Mississippi-West Tennessee,K02431,Amite
0,0,0,0,0,5,10,5,0,0,5,0,5,0,5,5,5,0,0,45,K05,Florida,K02432,Chipley
0,15,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,65,K27,Utah-Idaho,K02438,Emmett
5,15,0,0,0,5,10,5,0,0,5,0,5,0,5,5,5,0,5,70,K19,New York,K02439,Greece
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,50,K10,Kentucky-Tennessee,K02441,Tellico Plains
0,0,0,0,0,5,0,5,0,0,5,15,5,15,5,5,5,0,0,65,K17,New England and Bermuda,K02442,Middleborough
5,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,40,K02,California-Nevada-Hawaii,K02447,Fortuna
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K17,New England and Bermuda,K02451,Greenwich
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K14,Missouri-Arkansas,K02452,Cabool
0,15,20,0,0,5,0,5,0,0,5,15,5,15,5,5,5,0,0,100,K24,Rocky Mountain,K02454,Aurora
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K08,Indiana,K02455,Newburgh
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,50,K05,Florida,K02456,Port St. Joe
5,0,0,0,0,5,0,5,0,0,5,15,5,15,5,5,5,5,0,75,K02,California-Nevada-Hawaii,K02458,Hayward-Castro Valley
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,50,K12,Michigan,K02460,Fenton
0,0,0,0,5,5,0,5,5,0,5,15,5,0,5,5,5,0,5,65,K12,Michigan,K02467,Hastings
0,0,0,0,5,5,0,5,0,5,5,15,5,0,5,5,5,5,5,70,K12,Michigan,K02468,Lapeer
0,15,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,50,K22,Pacific Northwest,K02476,Saint Maries
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,50,K19,New York,K02481,Brighton
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K04,Carolinas,K02482,Lincoln County
0,15,20,0,5,5,0,5,0,0,5,0,5,0,5,5,5,0,0,75,K14,Missouri-Arkansas,K02488,Cape Girardeau
0,15,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,50,K03,Capital,K02490,Abingdon
0,15,0,0,5,5,10,5,0,0,5,15,5,0,5,5,5,5,5,90,K17,New England and Bermuda,K02492,Danbury
0,0,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,5,5,50,K06,Georgia,K02497,Thomson
5,0,0,0,5,5,0,5,0,0,5,15,5,0,5,5,5,5,5,70,K21,Eastern Canada and the Caribbean,K02499,East York
5,15,0,0,5,5,10,5,5,5,5,15,5,0,5,5,5,5,5,105,K19,New York,K02501,Canandaigua
0,15,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,5,5,60,K21,Eastern Canada and the Caribbean,K02503,Dartmouth
0,15,0,0,0,5,10,5,0,0,5,15,5,15,5,5,5,0,0,90,K26,Texas-Oklahoma,K02507,Lakewood Dallas
0,15,0,0,5,5,10,5,0,5,5,15,5,0,5,5,5,0,5,90,K23,Pennsylvania,K02510,Transfer
0,15,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,0,5,60,K16,Nebraska-Iowa,K02513,Pella
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K20,Ohio,K02514,Reading
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,50,K18,New Jersey,K02516,Cape May Court House
5,15,20,0,5,5,0,5,0,0,5,15,5,0,5,5,5,0,5,100,K20,Ohio,K02518,Mount Vernon
5,15,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,70,K30,Wisconsin-Upper Michigan,K02520,Barron
0,15,20,0,0,5,0,5,0,0,5,0,5,15,5,5,5,0,0,85,K12,Michigan,K02524,Bronson
0,0,0,0,5,5,0,5,0,0,5,15,5,0,5,5,5,5,5,65,K19,New York,K02526,Five Towns (The) Long Island
0,0,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,0,5,45,K30,Wisconsin-Upper Michigan,K02531,Medford
0,15,0,0,5,5,10,5,5,0,5,15,5,0,5,5,5,5,0,90,K24,Rocky Mountain,K02541,Glenwood Springs
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K14,Missouri-Arkansas,K02543,Kirkwood
5,0,0,0,5,5,0,5,0,0,5,15,5,0,5,5,5,5,5,70,K11,Louisiana-Mississippi-West Tennessee,K02548,Lafayette
0,0,0,0,0,5,0,5,0,5,5,15,5,0,5,5,5,5,0,60,K23,Pennsylvania,K02550,Chambersburg
0,15,20,0,0,5,10,5,0,0,5,15,5,0,5,5,5,5,0,100,K16,Nebraska-Iowa,K02556,Spencer Hy-Noon
0,0,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,0,0,40,K21,Eastern Canada and the Caribbean,K02561,Fredericton
0,15,0,0,5,5,0,5,0,0,5,15,5,15,5,5,5,0,5,90,K06,Georgia,K02562,Henry County
5,15,0,0,5,5,0,5,0,0,5,15,5,0,5,5,5,,5,80,K19,New York,K02563,Baldwin
5,0,0,0,5,5,0,5,5,0,5,15,5,10,5,5,5,0,5,80,K26,Texas-Oklahoma,K02564,Sapulpa
0,15,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,50,K10,Kentucky-Tennessee,K02566,Lebanon
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K22,Pacific Northwest,K02569,Chewelah
0,0,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,0,0,40,K28,Western Canada,K02571,Saint James
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,50,K26,Texas-Oklahoma,K02572,College Station
5,0,0,0,5,5,10,5,0,5,5,15,5,15,5,5,5,0,0,90,K03,Capital,K02577,Bethesda
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K09,Kansas,K02578,McLouth
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,50,K14,Missouri-Arkansas,K02581,Kennett
0,15,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,5,0,70,K22,Pacific Northwest,K02587,Richland
5,15,20,0,5,5,10,5,0,0,5,15,5,0,5,5,5,0,5,110,K26,Texas-Oklahoma,K02588,Paris
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K04,Carolinas,K02589,Kenly
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,50,K22,Pacific Northwest,K02590,Richmond
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K08,Indiana,K02593,Elberfeld
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K11,Louisiana-Mississippi-West Tennessee,K02596,Whitehaven
0,15,0,0,5,5,0,5,5,0,5,0,5,0,5,5,5,5,5,70,K04,Carolinas,K02599,Angier
0,0,0,0,0,5,10,5,0,0,5,15,5,10,5,5,5,0,5,75,K26,Texas-Oklahoma,K02602,Cleburne
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K26,Texas-Oklahoma,K02603,Pittsburg
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K14,Missouri-Arkansas,K02604,Osceola
0,0,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,0,0,40,K04,Carolinas,K02606,Orangeburg
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,50,K20,Ohio,K02609,Princeton-Sharonville
0,0,0,0,5,5,10,5,5,0,5,0,5,0,5,5,5,0,5,60,K26,Texas-Oklahoma,K02613,Borger
0,0,0,0,0,5,10,5,0,0,5,0,5,10,5,5,5,0,0,55,K23,Pennsylvania,K02616,Glenshaw
0,15,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,65,K20,Ohio,K02617,Cleves-Three Rivers
0,15,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,65,K02,California-Nevada-Hawaii,K02622,Rosemead
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K20,Ohio,K02623,Hilltop Columbus
0,15,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,50,K08,Indiana,K02624,Dale
0,15,20,0,5,5,0,5,0,0,5,0,5,0,5,5,5,0,0,75,K23,Pennsylvania,K02625,West Middlesex
0,15,20,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,85,K04,Carolinas,K02628,Conway
0,0,0,0,0,5,0,5,0,0,5,15,5,10,5,5,5,0,0,60,K14,Missouri-Arkansas,K02631,Farmington
5,15,20,0,0,5,0,5,0,0,5,0,5,0,5,5,5,5,0,80,K27,Utah-Idaho,K02633,Burley
0,0,0,0,5,5,10,5,0,0,5,15,5,15,5,5,5,5,0,85,K03,Capital,K02634,Front Royal
5,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,40,K26,Texas-Oklahoma,K02635,Lockhart
0,15,0,0,0,5,10,5,0,0,5,15,5,0,5,5,5,0,0,75,K11,Louisiana-Mississippi-West Tennessee,K02637,Pascagoula
5,0,0,0,5,5,0,5,0,0,5,15,5,0,5,5,5,5,5,70,K22,Pacific Northwest,K02638,Penticton
0,15,20,0,5,5,10,5,0,0,5,15,5,0,5,5,5,5,5,110,K19,New York,K02639,Oceanside
0,0,0,0,0,5,0,5,0,5,5,0,5,0,5,5,5,0,0,40,K22,Pacific Northwest,K02643,Trail
0,0,0,0,5,5,0,5,0,0,5,15,5,0,5,5,5,0,0,55,K21,Eastern Canada and the Caribbean,K02644,Sussex
5,15,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,55,K26,Texas-Oklahoma,K02645,Greenville
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,50,K10,Kentucky-Tennessee,K02647,Bardstown
0,15,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,0,5,60,K06,Georgia,K02653,Cleveland
0,15,20,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,70,K16,Nebraska-Iowa,K02656,Hampton
0,15,20,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,85,K26,Texas-Oklahoma,K02661,Bethany
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K12,Michigan,K02664,Tawas
0,15,0,0,5,5,10,5,0,5,5,15,5,0,5,5,5,5,5,95,K14,Missouri-Arkansas,K02666,Springdale
0,0,0,0,0,5,0,5,0,5,5,0,5,15,5,5,5,0,0,55,K10,Kentucky-Tennessee,K02667,Lebanon
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,5,55,K09,Kansas,K02668,Coffeyville
5,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,5,5,65,K22,Pacific Northwest,K02674,East Spokane
0,0,0,0,0,5,10,5,0,0,5,15,5,0,5,5,5,0,5,65,K10,Kentucky-Tennessee,K02675,Richmond
0,0,0,0,5,5,0,5,0,0,5,15,5,0,5,5,5,5,5,65,K22,Pacific Northwest,K02678,Northeast Spokane
5,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,5,0,45,K08,Indiana,K02686,Poseyville
0,0,0,0,5,5,10,5,0,0,5,0,5,0,5,5,5,5,5,60,K10,Kentucky-Tennessee,K02687,Oak Ridge
0,0,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,5,5,50,K09,Kansas,K02689,Hillsboro
5,15,0,0,5,5,10,5,0,5,5,15,5,0,5,5,5,5,5,100,K26,Texas-Oklahoma,K02691,Baytown
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K14,Missouri-Arkansas,K02693,Fairfax
0,0,0,0,0,5,0,5,0,0,5,0,5,10,5,5,5,0,0,45,K14,Missouri-Arkansas,K02696,Bolivar
0,15,0,0,5,5,10,5,0,5,5,15,5,0,5,5,5,5,5,95,K05,Florida,K02703,Fort Walton Beach
0,15,20,0,0,5,0,5,0,0,5,15,5,0,5,5,5,5,5,95,K16,Nebraska-Iowa,K02705,Polk City
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K26,Texas-Oklahoma,K02707,Six Points Corpus Christi
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,50,K02,California-Nevada-Hawaii,K02711,Pacific Beach
5,15,20,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,75,K10,Kentucky-Tennessee,K02715,Shelbyville
5,15,0,0,0,5,10,5,0,0,5,15,5,0,5,5,5,5,5,90,K26,Texas-Oklahoma,K02720,Stilwell
5,0,0,0,0,5,0,5,0,5,5,15,5,0,5,5,5,0,0,60,K22,Pacific Northwest,K02730,Corvallis
0,15,0,0,5,5,0,5,0,0,5,15,5,0,5,5,5,0,0,70,K30,Wisconsin-Upper Michigan,K02735,Mukwonago
0,15,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,0,5,60,K21,Eastern Canada and the Caribbean,K02736,Hillsborough
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,50,K01,Alabama,K02740,Greenville
0,15,0,0,5,5,10,5,0,0,5,15,5,10,5,5,5,0,5,95,K14,Missouri-Arkansas,K02741,Maplewood
0,15,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,65,K24,Rocky Mountain,K02742,Craig
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K10,Kentucky-Tennessee,K02746,East Brainerd Chattanooga
0,0,0,0,0,5,10,5,0,0,5,15,5,0,5,5,5,5,0,65,K14,Missouri-Arkansas,K02748,Bentonville
0,0,0,0,0,5,0,5,0,0,5,15,5,10,5,5,5,5,0,65,K14,Missouri-Arkansas,K02750,Prescott
0,0,0,0,0,5,10,5,0,0,5,15,5,0,5,5,5,0,0,60,K05,Florida,K02753,Bonifay
0,15,0,0,5,5,10,5,0,0,5,0,5,0,5,5,5,5,5,75,K11,Louisiana-Mississippi-West Tennessee,K02757,Natchitoches
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,50,K18,New Jersey,K02769,Denville
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K03,Capital,K02773,Bluefield
5,15,0,0,5,5,10,5,0,0,5,0,5,10,5,5,5,0,5,85,K14,Missouri-Arkansas,K02778,Siloam Springs
0,15,0,10,5,5,10,5,0,0,5,15,5,15,5,5,5,5,5,115,K05,Florida,K02779,Jacksonville Beaches
0,15,0,0,5,5,0,5,0,0,5,15,5,0,5,5,5,5,5,80,K10,Kentucky-Tennessee,K02780,Paris
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,5,5,60,K25,Southwest,K02781,Silver City
0,15,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,5,0,70,K17,New England and Bermuda,K02784,Rutland
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K22,Pacific Northwest,K02786,Fairbanks
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K30,Wisconsin-Upper Michigan,K02787,Jefferson
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,50,K14,Missouri-Arkansas,K02788,Lincoln
0,0,0,0,0,5,10,5,0,0,5,15,5,0,5,5,5,0,0,60,K11,Louisiana-Mississippi-West Tennessee,K02794,Grenada
0,15,0,0,5,5,10,5,0,0,5,15,5,10,5,5,5,0,5,95,K03,Capital,K02796,Wise
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,5,55,K22,Pacific Northwest,K02802,Ephrata
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K26,Texas-Oklahoma,K02806,Sweetwater
0,0,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,5,0,45,K27,Utah-Idaho,K02808,North Ogden
0,15,20,0,5,5,0,5,0,0,5,15,5,0,5,5,5,5,5,100,K03,Capital,K02811,Montgomery County-Blacksburg
5,0,0,0,5,5,0,5,0,5,5,15,5,15,5,5,5,5,0,85,K22,Pacific Northwest,K02817,Moses Lake
5,0,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,0,0,45,K19,New York,K02829,Callicoon
0,0,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,0,5,45,K26,Texas-Oklahoma,K02830,Victoria
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K14,Missouri-Arkansas,K02834,Carthage
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,50,K20,Ohio,K02835,Berlin Heights
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K14,Missouri-Arkansas,K02840,Pocahontas
0,0,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,0,5,45,K18,New Jersey,K02842,Linden
5,0,0,0,0,5,10,5,0,5,5,15,5,0,5,5,5,5,5,80,K19,New York,K02847,Monticello
0,15,0,0,0,5,0,5,5,0,5,15,5,0,5,5,5,0,0,70,K20,Ohio,K02851,Brecksville
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K26,Texas-Oklahoma,K02852,Arnett
0,15,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,0,5,60,K02,California-Nevada-Hawaii,K02853,Tulare
0,15,20,0,0,5,10,5,0,0,5,0,5,0,5,5,5,0,0,80,K03,Capital,K02858,Chincoteague
5,15,0,0,0,5,0,5,0,0,5,15,5,15,5,5,5,0,0,85,K20,Ohio,K02861,Parma Area
0,15,0,0,0,5,0,5,0,0,5,15,5,10,5,5,5,5,0,80,K20,Ohio,K02863,Avon Lake
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K22,Pacific Northwest,K02873,West Valley Spokane
0,15,20,0,5,5,0,5,0,0,5,15,5,0,5,5,5,5,5,100,K23,Pennsylvania,K02877,Milton/Warrior Run
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,50,K02,California-Nevada-Hawaii,K02878,Oxnard
0,0,0,0,5,5,10,5,0,0,5,0,5,0,5,5,5,0,0,50,K19,New York,K02880,Tri-County Western New York
5,15,20,0,5,5,0,5,0,0,5,0,5,0,5,5,5,0,0,80,K22,Pacific Northwest,K02882,Oak Bay Victoria
0,0,0,0,0,5,10,5,0,0,5,0,5,0,5,5,5,0,0,45,K19,New York,K02884,Southwest Rochester
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,50,K04,Carolinas,K02888,Washington
0,15,0,0,5,5,0,5,0,0,5,15,5,10,5,5,5,0,5,85,K20,Ohio,K02889,Northridge Dayton
0,0,0,0,5,5,10,5,0,0,5,15,5,0,5,5,5,0,5,70,K03,Capital,K02890,Grundy
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K26,Texas-Oklahoma,K02891,Colorado City
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,50,K20,Ohio,K02892,Gallipolis
0,0,0,0,5,5,10,5,0,0,5,0,5,0,5,5,5,0,5,55,K26,Texas-Oklahoma,K02894,Poteau
0,0,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,0,0,40,K02,California-Nevada-Hawaii,K02897,Cutler-Orosi
0,15,0,0,5,5,0,5,0,0,5,15,5,0,5,5,5,0,5,75,K01,Alabama,K02901,Alexander City
0,0,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,5,5,50,K28,Western Canada,K02902,Taber and District
0,0,0,0,5,5,0,5,0,0,5,15,5,0,5,5,5,5,5,65,K17,New England and Bermuda,K02904,East Boston Boston
0,0,0,0,5,5,0,5,0,0,5,0,5,10,5,5,5,0,5,55,K23,Pennsylvania,K02905,Tunkhannock
0,15,20,0,5,5,0,5,0,0,5,15,5,0,5,5,5,0,0,90,K02,California-Nevada-Hawaii,K02907,San Carlos
0,0,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,0,5,45,K22,Pacific Northwest,K02910,Scappoose
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,50,K23,Pennsylvania,K02913,Elizabethtown
5,0,0,0,0,5,10,5,0,0,5,15,5,0,5,5,5,0,0,65,K26,Texas-Oklahoma,K02914,Lufkin
0,0,0,0,0,5,0,5,0,0,5,15,5,10,5,5,5,0,0,60,K24,Rocky Mountain,K02915,Durango
5,15,20,0,5,5,10,5,0,0,5,15,5,10,5,5,5,5,5,125,K03,Capital,K02917,Woodbridge
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,50,K08,Indiana,K02921,Westport
5,0,0,0,0,5,0,5,0,0,5,15,5,15,5,5,5,0,0,70,K12,Michigan,K02922,Whitmore Lake
0,15,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,50,K10,Kentucky-Tennessee,K02925,Versailles
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,50,K20,Ohio,K02927,Malta-Mc Connelsville
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,5,0,40,K19,New York,K02928,Roscoe
5,0,0,0,5,5,10,5,0,0,5,15,5,0,5,5,5,5,0,75,K11,Louisiana-Mississippi-West Tennessee,K02930,Biloxi
5,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,40,K08,Indiana,K02931,New Harmony
0,15,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,50,K10,Kentucky-Tennessee,K02935,Hixson
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K01,Alabama,K02937,Demopolis
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,5,0,55,K22,Pacific Northwest,K02943,Post Falls
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K30,Wisconsin-Upper Michigan,K02944,Markesan
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,50,K11,Louisiana-Mississippi-West Tennessee,K02946,Third District New Orleans
0,15,20,0,5,5,0,5,5,0,5,0,5,0,5,5,5,0,5,85,K22,Pacific Northwest,K02947,Lincoln City
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,5,5,60,K02,California-Nevada-Hawaii,K02951,Honolulu
0,0,0,0,5,5,10,5,0,0,5,0,5,0,5,5,5,5,5,60,K03,Capital,K02953,Suffolk
5,15,0,0,5,5,0,5,0,0,5,15,5,0,5,5,5,5,0,80,K22,Pacific Northwest,K02957,Madras
0,15,0,0,0,5,10,5,0,5,5,15,5,0,5,5,5,0,0,80,K25,Southwest,K02959,Valley of the Sun-Camelback
